x_position,y_position,z_position
-15.02831925,60.02540454,36.08214827
-14.96690045,59.17447734,36.15893941
-14.98095383,58.38778455,36.22441494
-14.94350817,57.59423729,36.28879183
-14.91648335,56.93644203,36.31923271
-14.92025681,56.39189067,36.33838404
-14.91985027,55.9592846,36.3891761
-14.90696878,55.68623965,36.40828531
-14.88286388,55.59988884,36.39444728
-14.85375082,55.62484444,36.41407126
-14.90182302,55.78880895,36.34023593
-14.93967959,55.95489046,36.30728847
-15.02465525,56.17444145,36.18748057
-15.13626723,56.45157855,36.06263163
-15.33457454,56.81735467,35.88767852
-15.44908688,57.25672894,35.7500604
-15.55316133,57.82408058,35.54103826
-15.63721827,58.60261638,35.29398752
-15.59847881,59.45614856,35.14343441
-15.56617646,60.41173772,34.91939446
-15.56923246,61.29322816,34.73785332
-15.52951273,62.07143087,34.66549818
-15.59383767,62.85354335,34.52598428
-15.50087942,63.5989031,34.47292496
-15.50813241,64.3244427,34.39585278
-15.50811909,64.89626754,34.41354035
-15.48161364,65.38919763,34.47889252
-15.55198601,65.81490049,34.56708934
-15.54255042,66.11128301,34.77058368
-15.56125188,66.35043296,34.91917178
-15.64332073,66.36761097,35.17037238
-15.63778953,66.29471525,35.23837602
-15.58334464,66.07400455,35.26690932
-15.48058382,65.81788662,35.28129653
-15.44619224,65.49446731,35.34045712
-15.41082987,65.14364987,35.40235606
-15.34754283,64.73761058,35.49065251
-15.30217764,64.25716753,35.62558367
-15.22986821,63.68879567,35.75025372
-15.15747618,62.97668411,35.82910983
-15.12780847,62.18983652,35.93154353
-15.09747226,61.37212757,36.01389142
-15.06295676,60.58219748,36.11038688
-15.01748255,59.76703161,36.24661561
-14.97068459,59.0472004,36.25048624
-14.90644666,58.30602258,36.33458067
-14.95244639,57.63026881,36.36684491
-14.90330163,57.05074598,36.39240947
-14.87889429,56.55828927,36.42947442
-14.92534081,56.17894401,36.39405842
-14.88566362,55.87504547,36.41643552
-14.92847805,55.60775999,36.41293484
-14.86377147,55.4109915,36.44852876
-14.92606656,55.33280526,36.3905043
-14.89950509,55.40367806,36.30487385
-14.98882909,55.59496222,36.16682311
-15.16629208,55.89396373,35.87562922
-15.4043609,56.33181572,35.53173731
-15.67762124,56.90212069,35.11485764
-15.9423864,57.60312989,34.68648125
-16.20273837,58.61842078,34.18938731
-16.38800613,59.72858917,33.70140875
-16.40742408,60.75585647,33.40624745
-16.38313052,61.68061889,33.22109745
-16.31849155,62.50920764,33.18782214
-16.25035721,63.29012359,33.21776487
-16.15273045,63.92149249,33.3833867
-16.10278099,64.43291602,33.63779646
-16.03092068,64.89185836,33.91482271
-16.00982583,65.30561138,34.21148769
-15.96407304,65.64311249,34.55384738
-16.09421957,65.9400383,34.83213485
-16.10854713,66.13211014,35.02586748
-16.13051584,66.1964063,35.07644248
-16.08006749,66.11040906,35.08852773
-16.029672,65.91185423,35.0746003
-15.97580972,65.60844777,35.09258517
-15.91742073,65.22911751,35.1585379
-15.87913555,64.74671877,35.25465208
-15.84113143,64.23396492,35.333236
-15.79781818,63.61437611,35.44213482
-15.69461893,62.7454035,35.59709419
-15.56597405,61.81178956,35.71570581
-15.45933578,60.90601882,35.82657945
-15.39885723,60.00479869,35.93145693
-15.31318963,59.18085159,36.02646956
-15.29585176,58.3674414,36.13529584
-15.23222341,57.59996285,36.21850656
-15.17799814,56.96776662,36.26814644
-15.17791416,56.42458867,36.30770018
-15.19173154,56.07173587,36.3117823
-15.16010676,55.82151831,36.30963246
-15.13722578,55.76242127,36.29396815
-15.1638123,55.7930848,36.29105641
-15.19897425,55.90445524,36.26195438
-15.24854736,56.12260418,36.18418071
-15.38524013,56.40269366,36.05838746
-15.52946896,56.78999897,35.90397478
-15.72569223,57.29173142,35.73882163
-15.87665244,57.92026666,35.54387544
-16.10047093,58.66447577,35.33552784
-16.3084618,59.69515846,35.03991037
-16.43045335,60.79300786,34.73632227
-16.52519929,61.81745211,34.55702091
-16.50908106,62.72767757,34.44861447
-16.50815499,63.56733077,34.42358271
-16.50292749,64.33274237,34.46292799
-16.49264667,64.92038836,34.59839052
-16.48277842,65.40414084,34.7625191
-16.29766423,65.74653084,35.02581858
-16.35894023,65.94794542,35.23603458
-16.32027464,66.0048113,35.46605019
-16.28947966,65.95917018,35.55104545
-16.26275627,65.81901375,35.54936674
-16.18025291,65.57334243,35.62101293
-16.12305764,65.27099515,35.65895035
-16.01042039,64.91600376,35.76348764
-15.9432021,64.48512687,35.87464619
-15.84915019,63.96624987,35.97611067
-15.75178831,63.27831257,36.05527497
-15.66715338,62.31973686,36.15967512
-15.4811702,61.31571555,36.24708175
-15.44014635,60.30232062,36.32503203
-15.32502768,59.35941745,36.39367501
-15.25791017,58.42267498,36.45541268
-15.19378432,57.5681561,36.50592726
-15.23530462,56.81034431,36.54201435
-15.2327675,56.15595398,36.56922056
-15.18338105,55.66059378,36.60529228
-15.22533835,55.36616845,36.60348628
-15.22288067,55.20133322,36.59412409
-15.18584253,55.17288704,36.638007
-15.23045242,55.25470063,36.56994298
-15.23419764,55.33652471,36.56438601
-15.25722162,55.39577333,36.58008698
-15.24551859,55.47175194,36.53457559
-15.33145328,55.58065274,36.4021481
-15.42400198,55.74267866,36.24550625
-15.57445693,55.9915797,36.06063699
-15.7328661,56.37463822,35.84558351
-15.96324046,56.97484108,35.53048331
-16.17951888,57.83562931,35.13326091
-16.32931651,58.7680389,34.74919359
-16.42353388,59.67423048,34.46721979
-16.4774133,60.57789877,34.22399467
-16.54331565,61.43123991,34.02240646
-16.46802346,62.25632683,33.94752002
-16.39033881,63.05590519,33.89235255
-16.38173503,63.78776465,33.89959835
-16.4176936,64.39929827,33.99591217
-16.32674972,64.90464514,34.2056635
-16.18862206,65.32778569,34.44305636
-16.09752627,65.60079155,34.73312475
-16.03587669,65.8989783,34.97728127
-16.0185354,65.99157813,35.26229601
-15.93234043,65.98230804,35.46272417
-15.87985148,65.84191046,35.48146555
-15.82503792,65.62064322,35.50984092
-15.71670493,65.28786514,35.57258018
-15.63073164,64.90348953,35.64001951
-15.53997173,64.43962609,35.73568766
-15.52112631,63.90046934,35.81660542
-15.44132947,63.16828923,35.95856816
-15.45852454,62.27709716,36.05160454
-15.39564188,61.29223463,36.15225562
-15.3066713,60.35657019,36.24410702
-15.28725921,59.45867476,36.34592721
-15.20911061,58.6252942,36.35938224
-15.1770573,57.88427488,36.40055902
-15.19223687,57.17919102,36.45485303
-15.16702378,56.57583229,36.48018619
-15.12373414,56.10632526,36.49480606
-15.16255539,55.75693013,36.49746891
-15.16646387,55.51704949,36.55443541
-15.12441395,55.37942308,36.60581928
-15.09760406,55.34863493,36.60873021
-15.07337088,55.37242352,36.6079064
-15.03773618,55.47235354,36.56151711
-15.04528019,55.62705116,36.4488297
-15.12360447,55.79312339,36.35350208
-15.23769411,56.09767933,36.22702064
-15.42410728,56.46762563,36.11367379
-15.62454715,56.99787281,35.94688215
-15.91123745,57.69674859,35.72261373
-16.20571695,58.77121513,35.4452546
-16.41841121,59.964554,35.13473407
-16.48254531,61.03551499,34.89483556
-16.49079491,62.09502015,34.63265158
-16.42703532,63.05398514,34.51939696
-16.36277106,63.84763445,34.39907084
-16.31175741,64.49563915,34.4115827
-16.23086432,64.98970855,34.51972094
-16.11726228,65.30861395,34.76617571
-16.02584387,65.47216976,35.04757625
-15.98159699,65.59075334,35.35074911
-15.96040891,65.54641142,35.63190427
-15.95169142,65.44910218,35.7223122
-15.96756316,65.26859245,35.78247695
-15.90718393,64.99763419,35.85580504
-15.79864552,64.66075104,35.89878164
-15.711496,64.24524427,35.94934606
-15.59339481,63.71967208,36.03201211
-15.5697934,63.06764812,36.10395673
-15.50582674,62.11346092,36.22609817
-15.49395639,61.10258466,36.28742518
-15.45066518,60.06132292,36.3669269
-15.43242522,59.07700041,36.43482889
-15.38870787,58.11617492,36.49643518
-15.32763659,57.23292524,36.52749323
-15.31245811,56.33181831,36.57443741
-15.36708958,55.57354174,36.56455863
-15.34385098,54.9451556,36.58659112
-15.34748903,54.43150742,36.61914802
-15.37032307,54.10646953,36.59748839
-15.32492746,53.98841882,36.56507093
-15.3476849,54.0380174,36.47933966
-15.37060746,54.22470324,36.40584775
-15.45703022,54.47036454,36.28567746
-15.57180807,54.80098696,36.15917197
-15.73010306,55.23992943,35.9626401
-15.95014588,55.79082571,35.71519956
-16.13349258,56.49273873,35.39592347
-16.32137571,57.37857969,35.0198601
-16.50566608,58.44516297,34.58488453
-16.56544525,59.52469161,34.18800945
-16.62002072,60.52997116,33.89517957
-16.58384165,61.47708529,33.66784209
-16.57546567,62.30949433,33.61127157
-16.63575989,63.04713431,33.6198316
-16.57039992,63.70023132,33.69909004
-16.4790654,64.22458827,33.85063832
-16.40747477,64.60315957,34.11539921
-16.36365242,64.87551314,34.36803669
-16.34353876,65.07339914,34.64606453
-16.24845356,65.18631379,34.95429696
-16.22828867,65.22219057,35.22776259
-16.21184386,65.16748023,35.43191152
-16.12905128,65.03442174,35.5290799
-16.06891152,64.7935035,35.61814981
-15.97797187,64.4164672,35.74329731
-15.85938799,63.92444619,35.86193001
-15.69065197,63.39503166,35.96545715
-15.53684187,62.59288895,36.07598232
-15.37956034,61.64773838,36.15770241
-15.34346392,60.63333059,36.2170794
-15.24962688,59.64178766,36.31081913
-15.18925952,58.73143191,36.35113042
-15.14895406,57.90966792,36.41967348
-15.14480728,57.14358365,36.43877294
-15.10122278,56.47972767,36.42823164
-15.07097919,55.8511861,36.47349598
-15.04281792,55.35199322,36.42649744
-15.03475073,54.83971884,36.50095513
-15.08847631,54.44284521,36.54475494
-15.07077246,54.14484185,36.58412037
-15.08977297,53.98530345,36.59317328
-15.0663421,54.03615178,36.59084242
-15.10273229,54.17439103,36.56081895
-15.14255267,54.39426594,36.52558888
-15.22066334,54.66990301,36.44452352
-15.28166963,55.02277798,36.33834427
-15.38227397,55.48581244,36.18237582
-15.54130124,56.06302611,35.9955909
-15.68253809,56.7982313,35.77633983
-15.85871787,57.90226918,35.38297296
-15.96343793,59.1333334,35.0166755
-16.08317355,60.26468549,34.75376644
-16.08479615,61.35978931,34.55331886
-15.99448869,62.40064543,34.45712305
-15.96639643,63.32364525,34.46659099
-15.90944139,64.06169531,34.55194077
-15.83036251,64.68955078,34.64626623
-15.78551228,65.13180414,34.95624283
-15.79375909,65.46927742,35.2334466
-15.81868456,65.54754391,35.57771059
-15.80803311,65.4821467,35.7036764
-15.74292644,65.24855592,35.85145081
-15.63423279,64.91172277,35.89482641
-15.59620784,64.55926877,35.95671388
-15.5766672,64.10346629,36.04883183
-15.57573998,63.57095974,36.16764865
-15.57630081,63.00546298,36.24913433
-15.51896559,62.32538,36.36281691
-15.49876286,61.37488999,36.48015249
-15.42670158,60.32891298,36.56349751
-15.40312213,59.31573042,36.63632173
-15.33704317,58.40291538,36.67645603
-15.32604873,57.57994861,36.70306905
-15.28448286,56.81200619,36.76342981
-15.3263388,56.1653914,36.80941586
-15.36256207,55.6777492,36.80189876
-15.29667294,55.26952516,36.91343545
-15.36115549,55.00773776,36.92883131
-15.32905907,54.86777992,36.93914127
-15.32658478,54.81328893,36.94279904
-15.37829169,54.82065057,36.94060259
-15.37401869,54.94943762,36.87107408
-15.36978522,55.07833915,36.80150832
-15.47471669,55.24770992,36.70524126
-15.61962531,55.52694064,36.559461
-15.82407766,55.92044868,36.38331404
-16.01994899,56.44156617,36.13694623
-16.21730875,57.12443734,35.87765807
-16.49623274,58.15232589,35.44477085
-16.70873702,59.27494455,35.00144724
-16.8331087,60.31515461,34.68453793
-16.90990353,61.3022944,34.45063351
-16.89156942,62.21158912,34.34488073
-16.86305423,62.99468629,34.32911504
-16.84446028,63.58477588,34.49073101
-16.70155653,64.00709548,34.71141859
-16.60509107,64.27891055,34.9843011
-16.48061488,64.4460566,35.30743051
-16.43320583,64.50668238,35.57894633
-16.31411495,64.49934402,35.82055719
-16.25237202,64.37121896,35.93585385
-16.1726205,64.17241569,35.96130695
-16.06256868,63.86438156,36.01955256
-15.95097431,63.47186153,36.06689009
-15.83467669,62.96993194,36.12527475
-15.78397706,62.34304766,36.21291883
-15.67897902,61.51271835,36.28090052
-15.58186743,60.49671039,36.40237065
-15.54075026,59.47974613,36.45642033
-15.48103823,58.53933143,36.47879152
-15.39609571,57.67967717,36.51085327
-15.39187578,56.91344495,36.52925783
-15.37860575,56.25162052,36.49671326
-15.37584014,55.65418486,36.53841608
-15.2754453,55.12537735,36.57703279
-15.28074852,54.66580801,36.60653541
-15.26477728,54.2849767,36.63089167
-15.27847555,53.98963597,36.6484941
-15.27008219,53.90936751,36.67410555
-15.24018458,53.9341548,36.69407254
-15.22396865,54.03806345,36.66779701
-15.26034806,54.17626001,36.63771859
-15.3258994,54.39021473,36.49957893
-15.46898766,54.64173969,36.3565865
-15.63045946,54.99819458,36.14487209
-15.82331698,55.43773703,35.90599666
-16.04757497,56.01393992,35.63585246
-16.2711063,56.87645454,35.24190756
-16.46570881,57.80930952,34.79897534
-16.53751467,58.7825905,34.39301162
-16.65550296,59.7382388,34.0645684
-16.67942014,60.68788292,33.79714033
-16.6879,61.6405381,33.58783768
-16.63431272,62.56836426,33.46130697
-16.62385185,63.42531716,33.39809531
-16.65684528,64.13679537,33.44706439
-16.59255775,64.76465262,33.54557487
-16.57425667,65.22296093,33.75940455
-16.43687438,65.56420403,33.98752607
-16.32019813,65.78456989,34.30645486
-16.20003894,65.84975184,34.68077579
-16.13702097,65.90214194,34.91422699
-15.97415301,65.77976099,35.15132265
-15.94561645,65.53263257,35.16172891
-15.86937638,65.19409857,35.14441446
-15.75881916,64.75685018,35.23769144
-15.693772,64.21638992,35.34004751
-15.59546465,63.54078371,35.49645945
-15.48931313,62.69998707,35.66827887
-15.35083601,61.68757922,35.83490451
-15.2519058,60.65272281,36.01755976
-15.16086443,59.63535378,36.11283184
-15.12913687,58.72986942,36.15112782
-15.08947884,57.85463555,36.22334798
-15.03172038,57.05687466,36.26606705
-15.0031138,56.34509154,36.29843084
-14.99804882,55.69316515,36.34378418
-15.02022073,55.18280663,36.3974514
-15.00335432,54.80134085,36.42251173
-15.06576021,54.48492942,36.44041338
-15.10252303,54.27527523,36.47265986
-15.10438548,54.19262042,36.4571184
-15.11480084,54.19043885,36.41589899
-15.16031894,54.2993269,36.3463602
-15.2345377,54.49318876,36.27072064
-15.3485495,54.79699306,36.14591748
-15.48667679,55.21400535,36.03330422
-15.66396293,55.76772548,35.86880809
-15.87419362,56.48571818,35.67014303
-16.02992532,57.36026674,35.4797182
-16.12613663,58.48858806,35.18608069
-16.30593874,59.65253484,34.90133515
-16.33605977,60.69725185,34.70737963
-16.37314971,61.64221917,34.5988656
-16.37771909,62.47945733,34.53818095
-16.32810401,63.23425292,34.52442472
-16.34472732,63.84415843,34.60089363
-16.23818093,64.33622164,34.71160713
-16.22092329,64.6364023,34.938097
-16.08143955,64.75972149,35.16713379
-16.03735405,64.75974379,35.40605421
-15.9467018,64.60899061,35.58433368
-15.91452094,64.39240647,35.6297575
-15.82978701,64.06129079,35.68953625
-15.71428425,63.67698434,35.79525155
-15.62564978,63.20652416,35.84918483
-15.57511248,62.63951667,35.9704379
-15.49792428,62.01123642,36.07742959
-15.47596149,61.12248695,36.24610825
-15.42941535,60.14001981,36.3604162
-15.31709432,59.19504584,36.40826082
-15.28643342,58.24241146,36.52989887
-15.18375661,57.45995733,36.53492905
-15.1695758,56.69645989,36.59315352
-15.18720883,56.04680018,36.63942699
-15.19607745,55.50147852,36.63609502
-15.17446737,55.03772548,36.66767809
-15.16500029,54.709642,36.66877901
-15.18412483,54.43987419,36.66477701
-15.1847711,54.32994211,36.65113301
-15.22424477,54.41274089,36.60378501
-15.24777532,54.59973045,36.52993946
-15.37016271,54.95704969,36.3806631
-15.5179266,55.455093,36.24137823
-15.67821871,56.05933961,36.05268671
-15.87221756,56.855224,35.82730699
-16.07476455,57.72592385,35.53217485
-16.26933782,58.98792636,35.10044996
-16.43333235,60.30111584,34.71912322
-16.55053981,61.498069,34.36294424
-16.61637228,62.53819753,34.13956705
-16.59200765,63.52779944,34.0411569
-16.58724658,64.33758744,34.0170464
-16.62991282,65.02234577,34.04174576
-16.52300297,65.56976139,34.16438434
-16.46532761,65.96455134,34.32047446
-16.40554035,66.20484797,34.53273015
-16.32425695,66.32801276,34.69899669
-16.31263875,66.32804492,34.89673477
-16.22841195,66.29055056,35.08134694
-16.17162241,66.24750152,35.20643813
-16.1387773,66.1507617,35.31747126
-16.10859654,66.01895337,35.37373579
-16.07950817,65.88434276,35.41061173
-16.02316738,65.69551969,35.47448494
-16.03761023,65.43451255,35.54434494
-15.99980658,65.05938926,35.62909521
-15.8812661,64.5148041,35.75514108
-15.77287346,63.64878133,35.93492627
-15.66266289,62.66360947,36.06437648
-15.54873083,61.61849317,36.17501177
-15.4554529,60.57391016,36.27913969
-15.4116816,59.53227057,36.35550935
-15.41324703,58.52564486,36.441817
-15.3636669,57.62286645,36.53661664
-15.37994714,56.86145963,36.57409203
-15.34981107,56.25941706,36.61905384
-15.35792186,55.90754791,36.64365939
-15.32572568,55.76738417,36.65444805
-15.3552735,55.85289663,36.64755445
-15.41924895,56.02266287,36.61324739
-15.46629341,56.26956786,36.55355353
-15.53092364,56.59435983,36.42646421
-15.6197613,56.92227533,36.29798597
-15.77542799,57.36121878,36.09767702
-16.01132842,57.91595205,35.86471051
-16.1778712,58.59120056,35.58247427
-16.3510383,59.44755815,35.22195287
-16.48582908,60.45998557,34.86587054
-16.63122911,61.44219967,34.50777915
-16.62522553,62.28755564,34.30582499
-16.61461047,63.07692589,34.10650724
-16.66203963,63.70007733,34.06152438
-16.63130951,64.24251493,34.08626812
-16.65054087,64.6824412,34.11867173
-16.61278795,64.97254131,34.28868581
-16.55273436,65.17783593,34.44766449
-16.43869515,65.33500412,34.69258234
-16.36967167,65.39543669,34.985372
-16.3278374,65.45370883,35.23673077
-16.28545475,65.42903692,35.47734706
-16.24897198,65.30755633,35.61090228
-16.19564327,65.13991264,35.63251157
-16.09015134,64.91475906,35.6821584
-16.01047808,64.63314429,35.69772927
-15.87821404,64.29354878,35.74090329
-15.79130791,63.85125277,35.79327184
-15.67293564,63.21512414,35.86653603
-15.57028764,62.36314657,35.95943353
-15.46020738,61.456522,36.07410251
-15.42416882,60.5556985,36.16158568
-15.38535538,59.65349215,36.24503768
-15.38911079,58.73139071,36.344699
-15.37208187,57.85850281,36.41656899
-15.35697429,57.04056433,36.48030305
-15.34883799,56.36007505,36.53058326
-15.29935138,55.7541222,36.55441213
-15.27233085,55.39220413,36.51865321
-15.21752424,55.18399252,36.41166111
-15.15935629,55.01362649,36.42454821
-15.16720684,54.95691457,36.38705253
-15.18640404,54.93420753,36.4083603
-15.16327826,54.98526761,36.40580556
-15.20250032,55.06818087,36.35834305
-15.26203972,55.15559709,36.33037775
-15.30958292,55.31905346,36.25691996
-15.44747577,55.59914318,36.13196099
-15.57281186,55.9820693,35.95932612
-15.77068922,56.52886475,35.69077425
-16.00962227,57.37121339,35.33676848
-16.2766954,58.42337375,34.90087936
-16.45767509,59.41687527,34.56951342
-16.49293172,60.39772836,34.30071176
-16.58525059,61.36159299,34.08884275
-16.53311779,62.24506765,34.02814805
-16.57717745,63.03185457,33.99042244
-16.61475861,63.71986508,34.04081539
-16.62344584,64.30820469,34.18026407
-16.55815561,64.76126822,34.37407258
-16.50594539,64.99694796,34.74860642
-16.45683176,65.14834945,35.08998771
-16.45452773,65.11566203,35.42935448
-16.43690457,64.9783488,35.6231088
-16.42098877,64.69520741,35.75484178
-16.33392019,64.3402943,35.83798665
-16.26632855,63.85237381,35.93472124
-16.14726491,63.27303752,36.02233151
-16.02245797,62.58341889,36.12002332
-15.88860917,61.72830688,36.2322731
-15.7485342,60.67521498,36.31983801
-15.65225964,59.57204633,36.40429904
-15.6020341,58.53103006,36.49561321
-15.55403358,57.64279794,36.46808148
-15.50912823,56.82291533,36.55242853
-15.47435859,56.11174448,36.60515305
-15.42520314,55.5060107,36.62836672
-15.41163017,55.09565479,36.63581262
-15.40476035,54.82198941,36.63342789
-15.42464983,54.68941493,36.64127876
-15.41030218,54.71064748,36.59951834
-15.40635585,54.73908712,36.61826594
-15.39552909,54.84203773,36.5711542
-15.44727932,54.97685278,36.47909288
-15.53316438,55.08537448,36.3467684
-15.71413057,55.30898402,36.14263007
-15.81531958,55.60492667,35.9565715
-15.94975629,56.03837946,35.73944434
-16.02980623,56.57478851,35.53650044
-16.13273308,57.45733706,35.22443276
-16.22890844,58.52601527,34.89427004
-16.25838351,59.61317557,34.57978773
-16.28508192,60.62723781,34.36884845
-16.2281913,61.6869033,34.17223113
-16.20889162,62.64786504,34.04028626
-16.18234173,63.532748,33.97292673
-16.15644578,64.30882834,33.91304778
-16.12140287,64.88614508,34.01336113
-16.00646221,65.23017154,34.26016578
-15.91093516,65.4261359,34.60048244
-15.83923269,65.46201166,34.93625633
-15.81486966,65.39394878,35.26129967
-15.74615503,65.19751584,35.48373687
-15.68285225,64.90467825,35.59872805
-15.64155034,64.50369036,35.70530364
-15.59940768,63.98881265,35.78442719
-15.57631018,63.39699084,35.88979958
-15.55416161,62.74506246,35.9600789
-15.46791148,61.87168533,36.09250004
-15.43350063,60.85808722,36.15281542
-15.35607175,59.79222687,36.29395158
-15.3098402,58.80652779,36.38129115
-15.32137303,57.93526058,36.43232927
-15.29487309,57.22039208,36.44842979
-15.23575882,56.53279762,36.50144
-15.29530326,55.99398417,36.49720774
-15.29911122,55.53330223,36.52871279
-15.33172646,55.13119649,36.55443245
-15.33280752,54.81016768,36.61608444
-15.26577556,54.55929566,36.65466095
-15.26903876,54.40317007,36.72575116
-15.26384093,54.40435708,36.74630447
-15.25168997,54.48952807,36.80268714
-15.26017839,54.57957923,36.87843948
-15.28437299,54.66609518,36.89251082
-15.33292425,54.82944765,36.81906437
-15.41727732,54.9939308,36.70351433
-15.54282437,55.29558733,36.53674171
-15.73379927,55.73752258,36.31740982
-15.92843858,56.34201789,36.08600495
-16.1051329,57.26858928,35.8300016
-16.29149304,58.40471268,35.49238566
-16.38174764,59.55708638,35.19135926
-16.36980354,60.70605708,34.98936294
-16.42093243,61.78124422,34.80658654
-16.48799574,62.77711404,34.64608994
-16.46730151,63.63969604,34.59829451
-16.36897362,64.33714731,34.60714839
-16.34237306,64.85646497,34.65057246
-16.30774226,65.20072784,34.81176759
-16.12568359,65.45128888,35.0070715
-16.0853408,65.5624253,35.2520757
-16.11661025,65.60226905,35.50201831
-16.05026913,65.48820838,35.7142143
-16.09090212,65.36748781,35.78602814
-16.05772773,65.18087111,35.8485911
-15.99557423,64.91245839,35.94128615
-15.95797821,64.61702825,36.01634607
-15.94154003,64.24306301,36.09929129
-15.87213681,63.83734835,36.20676306
-15.79905953,63.31942882,36.30629467
-15.745544,62.60813475,36.38489477
-15.66416103,61.80769422,36.45095913
-15.62219699,60.9621053,36.55643201
-15.53269151,60.16046531,36.63572229
-15.47077898,59.38672763,36.68805402
-15.45813575,58.61966741,36.73484061
-15.43247693,57.85746829,36.83903366
-15.42519218,57.20046013,36.87096026
-15.42671613,56.59768554,36.87602321
-15.44753172,56.02981458,36.91662289
-15.43020517,55.5908989,36.92772709
-15.41289613,55.23588935,36.95258682
-15.37810407,54.93091197,36.95375124
-15.3941582,54.71667033,36.96727886
-15.36347318,54.60408211,36.97560721
-15.36629013,54.54839776,36.95867969
-15.3691365,54.49273022,36.94172664
-15.37201106,54.43707892,36.92474811
-15.38754433,54.43332621,36.86315287
-15.46098694,54.46276689,36.77710928
-15.57466343,54.60193147,36.64194798
-15.82481804,54.83878739,36.47566897
-16.18189893,55.26842937,36.191265
-16.5042831,55.90184946,35.83275524
-16.79371221,56.84458243,35.37039288
-16.88261022,57.90166808,34.96289036
-16.97792417,59.01198097,34.5657825
-16.99220677,60.09420754,34.27017722
-16.98013645,61.10456958,34.09953607
-16.95652471,62.03895734,33.99320766
-16.87438383,62.84278286,33.97906593
-16.73559568,63.49282498,34.08045696
-16.64704231,64.0161344,34.21062322
-16.47864653,64.35706276,34.46111582
-16.36112333,64.64942619,34.71287271
-16.23877359,64.81528583,35.03653455
-16.14507588,64.9792322,35.31794456
-16.17042717,65.10996405,35.63690814
-16.17163377,65.12610226,35.92949735
-16.13604869,65.02844114,36.04035761
-16.05860765,64.85403422,36.04406939
-15.9747921,64.54681448,36.08286062
-15.91228816,64.16107872,36.12934849
-15.84433235,63.69581679,36.20384548
-15.7968028,63.15134809,36.28519751
-15.78376976,62.28537043,36.39766139
-15.73481782,61.30656225,36.53867237
-15.73584509,60.30040331,36.63569063
-15.70788702,59.34577956,36.74379862
-15.64547816,58.51464458,36.77758283
-15.69074216,57.72416184,36.78034356
-15.65071792,57.02692822,36.73494798
-15.65806653,56.39622879,36.72076157
-15.65934803,55.92436293,36.65284593
-15.66119462,55.53670414,36.59814417
-15.71535224,55.26710478,36.55334024
-15.70834316,55.10361037,36.5643621
-15.72318446,55.09963165,36.50295269
-15.75612242,55.15630144,36.47776235
-15.78141619,55.28718096,36.38675949
-15.81356747,55.47123034,36.271575
-15.88250285,55.71043731,36.11062178
-15.97891551,56.03440812,35.94281659
-16.09533068,56.46107089,35.68524772
-16.21702936,57.04812801,35.39472406
-16.34910394,57.84524742,35.02505622
-16.45013163,58.79590279,34.62037716
-16.47390803,59.77021846,34.29361666
-16.47488392,60.69454662,34.04977329
-16.40956507,61.6196501,33.88634486
-16.32629812,62.47745282,33.8694955
-16.31437022,63.26552142,33.89416748
-16.2246554,63.97482191,34.00684488
-16.23940138,64.58189664,34.08299976
-16.1451912,65.01384015,34.35994479
-16.00251262,65.30992924,34.67046758
-15.9880354,65.52964688,34.90364625
-15.94343833,65.62085365,35.21059515
-15.95718109,65.58785718,35.35192445
-15.99712825,65.46946235,35.44328418
-16.00946088,65.24036456,35.54854591
-15.94545106,64.92101462,35.66676027
-15.92867416,64.58004882,35.78546848
-15.87919099,64.18866216,35.9697467
-15.82838859,63.70980777,36.12389127
-15.7999825,63.11931906,36.2489987
-15.74699622,62.4079967,36.32657662
-15.73300218,61.62451564,36.44721659
-15.67158306,60.82796862,36.52778339
-15.62996894,59.97866517,36.60912722
-15.66819519,59.19190999,36.65830904
-15.60211617,58.41980134,36.72659371
-15.53483026,57.64748747,36.79178641
-15.5740645,56.97243177,36.84290421
-15.6284509,56.37756748,36.84481591
-15.63411082,55.88730893,36.8594793
-15.66337801,55.43027647,36.89020998
-15.6532941,55.10154973,36.89240543
-15.66097516,54.806928,36.93201338
-15.67378675,54.62149918,36.9640578
-15.62063168,54.58681789,36.96810381
-15.6082715,54.66203316,36.92283829
-15.6084386,54.78911024,36.83296946
-15.6564685,54.95216284,36.75952838
-15.6908623,55.16344161,36.64254098
-15.76514887,55.48467987,36.4760394
-15.8674463,55.89106423,36.30252272
-16.03245107,56.40991239,36.0777928
-16.1431118,57.26718384,35.76791261
-16.33705666,58.31608746,35.37611828
-16.47717653,59.41734064,35.05803832
-16.47966817,60.52644702,34.73834886
-16.43986206,61.60596534,34.45809277
-16.45823614,62.61527999,34.2387116
-16.40937146,63.52512984,34.16894062
-16.3363211,64.3238532,34.10761334
-16.33271479,64.94840397,34.12027557
-16.22592504,65.41503728,34.25205714
-16.14713375,65.74562606,34.35665932
-16.08721114,65.92854623,34.55628193
-15.93389629,66.0667789,34.7037586
-15.83223958,66.1489349,34.79629695
-15.7070568,66.19885633,34.87347271
-15.63058621,66.19799648,34.93528316
-15.5325673,66.10391481,34.92995525
-15.43393308,65.92693613,34.91460972
-15.32717291,65.62504228,34.99308215
-15.26671992,65.30364662,35.09177321
-15.17604217,64.9022265,35.23974519
-15.15699271,64.42538666,35.3735229
-15.10230669,63.67566512,35.55712049
-15.06976055,62.81372895,35.70952676
